id,genero,roles_nucleo,cantidad_estudios,orientacion_software,anios_estudio,rol_ocupacional,grupo_ocupacional,anios_laborales,periodos_desempleo,tiempo_desempleo,cantidad_puestos_total,cantidad_empresas_total,movilidad,reporta_ingles,rango_habilidades,rango_herramientas,caracteres_descripcion
3257,0,1,1,0,4,Gestión,Funcionales,11,1,> 1 año,4,2,0.4,0,15 a 19,1 a 4,0
3258,1,1,1,1,7.9,Gestión,Funcionales,18.5,1,1 a 3,14,8,0.8,0,20 a 24,15 a 19,0
3259,1,1,1,1,10.9,Gestión,Funcionales,15.8,1,7 a 12,8,5,0.5,1,20 a 24,15 a 19,1319
3260,1,1,1,0,0,Gestión,Funcionales,17.7,1,7 a 12,4,4,0.2,0,20 a 24,10 a 14,0
3261,0,1,0,0,0,Gestión,Funcionales,10,1,> 1 año,5,4,0.5,0,5 a 9,1 a 4,0
3262,1,1,2,1,8.8,Gestión,Funcionales,26.7,0,0,8,8,0.3,1,20 a 24,5 a 9,0
3263,0,1,1,1,3.9,Gestión,Funcionales,41.7,0,0,4,4,0.1,0,15 a 19,1 a 4,208
3264,0,1,3,0,6.8,Gestión,Funcionales,4.7,0,0,3,2,0.6,0,0,0,0
3265,1,1,1,0,6.9,Gestión,Funcionales,17.7,0,0,4,4,0.2,1,15 a 19,10 a 14,0
3266,1,1,2,1,6.8,Gestión,Funcionales,9.7,2,> 1 año,8,6,0.8,0,25 o más,0,0
3267,1,1,1,0,0,Gestión,Funcionales,25.7,0,0,7,7,0.3,0,15 a 19,1 a 4,0
3268,1,1,1,1,7.9,Gestión,Funcionales,20.6,2,7 a 12,17,10,0.8,1,20 a 24,5 a 9,1042
3269,1,1,2,1,7.8,Gestión,Funcionales,46.7,3,> 1 año,17,12,0.4,0,25 o más,0,0
3270,1,1,1,0,2.9,Gestión,Funcionales,21.8,0,0,7,4,0.3,1,20 a 24,5 a 9,513
3271,1,1,7,0,24.6,Gestión,Funcionales,19.4,0,0,5,5,0.3,1,20 a 24,0,0
3272,0,1,1,0,6.9,Gestión,Funcionales,12.4,2,1 a 3,10,9,0.8,0,20 a 24,1 a 4,0
3273,0,1,2,0,8.3,Gestión,Funcionales,4.3,0,0,4,4,0.9,0,20 a 24,0,2078
3274,1,1,1,0,4.9,Gestión,Funcionales,30.2,1,1 a 3,11,8,0.4,0,20 a 24,1 a 4,558
3275,0,1,3,0,7.8,Gestión,Funcionales,16.8,0,0,7,6,0.4,1,20 a 24,0,393
3276,0,1,5,1,26.7,Gestión,Funcionales,24,1,> 1 año,5,4,0.2,0,20 a 24,5 a 9,0
3277,0,1,1,1,4.9,Gestión,Funcionales,37.7,2,> 1 año,7,7,0.2,0,10 a 14,1 a 4,0
3278,0,1,1,0,11.9,Gestión,Funcionales,20.7,0,0,10,9,0.5,0,20 a 24,1 a 4,329
3279,1,1,1,1,4.9,Gestión,Funcionales,13.7,1,> 1 año,3,2,0.2,1,20 a 24,5 a 9,968
3280,0,1,2,1,10.8,Gestión,Funcionales,20.7,1,> 1 año,6,5,0.3,0,20 a 24,5 a 9,0
3281,1,1,2,0,0,Gestión,Funcionales,5.7,0,0,4,1,0.7,1,20 a 24,5 a 9,389
3282,1,1,3,1,7.8,Gestión,Funcionales,37.7,2,> 1 año,17,16,0.5,1,20 a 24,1 a 4,0
3283,1,1,1,0,3.9,Gestión,Funcionales,10.7,0,0,7,7,0.7,1,20 a 24,5 a 9,0
3284,0,1,0,0,0,Gestión,Funcionales,21.4,0,0,5,3,0.2,1,20 a 24,1 a 4,0
3285,0,1,1,0,2.9,Gestión,Funcionales,7,3,> 1 año,7,5,1,1,15 a 19,5 a 9,754
3286,1,1,0,0,0,Gestión,Funcionales,26.6,0,0,3,3,0.1,0,20 a 24,5 a 9,493
3287,1,1,1,1,6.9,Gestión,Funcionales,30.7,3,> 1 año,13,10,0.4,1,20 a 24,5 a 9,960
3288,0,1,1,1,0,Gestión,Funcionales,17.7,2,4 a 6,10,7,0.6,0,0,0,0
3289,1,1,1,0,12.9,Gestión,Funcionales,27.7,0,0,5,5,0.2,0,0,0,0
3290,1,1,2,1,10.8,Gestión,Funcionales,8,1,> 1 año,3,2,0.4,1,20 a 24,5 a 9,400
3291,1,1,3,1,2.9,Gestión,Funcionales,9.7,0,0,5,5,0.5,0,20 a 24,5 a 9,0
3292,1,1,1,0,0,Gestión,Funcionales,8.9,1,> 1 año,2,2,0.2,0,5 a 9,0,0
3293,0,1,0,0,0,Gestión,Funcionales,9.6,1,1 a 3,6,4,0.6,1,20 a 24,5 a 9,0
3294,1,1,1,0,0.1,Gestión,Funcionales,13.5,0,0,4,2,0.3,0,15 a 19,5 a 9,0
3295,1,1,0,0,0,Gestión,Funcionales,2.8,2,> 1 año,2,2,0.7,1,20 a 24,1 a 4,0
3296,1,1,0,0,0,Gestión,Funcionales,7.8,0,0,1,1,0.1,0,0,0,0
3297,1,1,2,0,15.8,Gestión,Funcionales,4.7,0,0,3,3,0.6,0,0,0,0
3298,0,1,0,0,0,Gestión,Funcionales,10.1,1,> 1 año,5,2,0.5,0,20 a 24,10 a 14,0
3299,1,1,5,1,14.7,Gestión,Funcionales,22,1,> 1 año,5,4,0.2,1,20 a 24,1 a 4,799
3300,1,1,2,1,10.8,Gestión,Funcionales,22.8,0,0,5,2,0.2,0,15 a 19,5 a 9,2473
3301,0,1,2,1,4.8,Gestión,Funcionales,16.7,1,7 a 12,4,4,0.2,0,15 a 19,5 a 9,359
3302,0,1,2,0,0.9,Gestión,Funcionales,13.7,1,> 1 año,7,7,0.5,0,10 a 14,5 a 9,0
3303,1,1,1,1,2.9,Gestión,Funcionales,18.7,1,> 1 año,9,6,0.5,1,25 o más,10 a 14,845
3304,0,1,0,0,0,Gestión,Funcionales,24.3,2,> 1 año,5,3,0.2,0,10 a 14,0,1152
3305,1,1,5,0,3.8,Gestión,Funcionales,25.5,1,4 a 6,12,9,0.5,0,10 a 14,0,0
3306,1,1,2,1,9.8,Gestión,Funcionales,7,2,> 1 año,7,5,1,1,20 a 24,10 a 14,1321
3307,1,1,4,0,8.7,Gestión,Funcionales,12.7,2,> 1 año,8,6,0.6,1,20 a 24,5 a 9,1035
3308,0,1,1,0,1.9,Gestión,Funcionales,17.7,1,7 a 12,15,13,0.8,1,25 o más,5 a 9,830
3309,1,1,2,0,7.8,Gestión,Funcionales,13.1,1,7 a 12,8,6,0.6,1,20 a 24,10 a 14,0
3310,1,1,2,0,12.8,Gestión,Funcionales,10.7,0,0,11,8,1,0,5 a 9,1 a 4,0
3311,1,1,1,0,0,Gestión,Funcionales,22.7,0,0,4,3,0.2,1,5 a 9,5 a 9,0
3312,1,1,0,0,0,Gestión,Funcionales,1.6,0,0,2,2,1.2,0,0,0,0
3313,0,1,2,1,10.8,Gestión,Funcionales,12.9,0,0,5,1,0.4,1,20 a 24,5 a 9,0
3314,1,1,2,1,8.8,Gestión,Funcionales,24.6,1,7 a 12,12,8,0.5,1,20 a 24,5 a 9,615
3315,0,1,1,1,0,Gestión,Funcionales,3.7,0,0,5,3,1.4,0,0,0,0
3316,1,1,2,0,6.9,Gestión,Funcionales,11.8,0,0,10,5,0.8,1,15 a 19,5 a 9,0
3317,1,1,3,1,2.8,Gestión,Funcionales,18.7,1,7 a 12,8,8,0.4,0,0,0,0
3318,1,1,1,0,2.9,Gestión,Funcionales,30.7,3,> 1 año,13,8,0.4,0,20 a 24,0,0
3319,1,1,0,0,0,Gestión,Funcionales,16.7,1,7 a 12,7,5,0.4,0,0,0,0
3320,1,1,2,0,0.7,Gestión,Funcionales,17.8,0,0,7,6,0.4,1,20 a 24,1 a 4,438
3321,1,1,6,0,0.9,Gestión,Funcionales,7,3,> 1 año,11,8,1.6,1,5 a 9,1 a 4,0
3322,0,1,1,1,6.9,Gestión,Funcionales,2.7,0,0,8,5,3,1,20 a 24,1 a 4,651
3323,1,1,0,0,0,Gestión,Funcionales,18.8,0,0,3,3,0.2,0,0,0,0
3324,1,1,1,0,0,Gestión,Funcionales,3.7,0,0,3,2,0.8,0,0,0,0
3325,1,1,1,1,5.9,Gestión,Funcionales,6.3,0,0,4,2,0.6,0,5 a 9,1 a 4,335
3326,0,1,3,0,0.2,Gestión,Funcionales,9.3,2,7 a 12,7,4,0.8,0,15 a 19,1 a 4,0
3327,1,1,1,1,6.9,Gestión,Funcionales,22.1,0,0,13,8,0.6,0,20 a 24,10 a 14,738
3328,0,1,1,0,4.9,Gestión,Funcionales,22.6,0,0,6,5,0.3,0,10 a 14,0,359
3329,1,1,0,0,0,Gestión,Funcionales,29.7,0,0,5,5,0.2,1,20 a 24,5 a 9,555
3330,0,1,1,0,4,Gestión,Funcionales,1,1,> 1 año,4,2,4,0,0,0,0
3331,1,1,0,0,0,Gestión,Funcionales,12.3,0,0,1,1,0.1,0,10 a 14,5 a 9,0
3332,1,1,1,1,8.9,Gestión,Funcionales,8,1,> 1 año,6,4,0.8,0,0,0,0
3333,1,1,2,1,9.8,Gestión,Funcionales,9,2,> 1 año,3,2,0.3,1,15 a 19,15 a 19,0
3334,1,1,6,0,5.6,Gestión,Funcionales,28.7,1,> 1 año,8,8,0.3,1,20 a 24,0,611
3335,1,1,3,1,8.8,Gestión,Funcionales,11.7,0,0,4,4,0.3,0,20 a 24,1 a 4,727
3336,0,1,2,0,10.8,Gestión,Funcionales,17.7,0,0,6,5,0.3,0,0,0,374
3337,0,1,3,0,13.7,Gestión,Funcionales,20.2,0,0,12,12,0.6,1,20 a 24,1 a 4,0
3338,1,1,1,1,4.9,Gestión,Funcionales,19.4,4,> 1 año,10,9,0.5,1,20 a 24,1 a 4,0
3339,1,1,0,0,0,Gestión,Funcionales,34.7,0,0,2,2,0.1,0,0,0,0
3340,1,1,2,1,6.8,Gestión,Funcionales,18.7,0,0,5,5,0.3,0,0,0,0
3341,1,1,1,1,10.9,Gestión,Funcionales,17.8,0,0,8,1,0.4,1,20 a 24,1 a 4,426
3342,1,1,1,0,0,Gestión,Funcionales,18.7,1,> 1 año,6,4,0.3,1,10 a 14,1 a 4,0
3343,1,1,0,0,0,Gestión,Funcionales,17.3,0,0,3,2,0.2,0,5 a 9,5 a 9,0
3344,1,1,2,1,6.9,Gestión,Funcionales,4.7,0,0,6,1,1.3,1,5 a 9,5 a 9,0
3345,1,1,0,0,0,Gestión,Funcionales,18.7,0,0,5,5,0.3,1,10 a 14,5 a 9,0
3346,1,1,0,0,0,Gestión,Funcionales,0,0,0,2,1,,0,5 a 9,0,0
3347,1,1,2,0,4.9,Gestión,Funcionales,31.4,3,> 1 año,9,8,0.3,1,20 a 24,0,0
3348,0,1,3,0,0,Gestión,Funcionales,17.5,0,0,8,7,0.5,1,20 a 24,1 a 4,0
3349,1,1,1,0,8.1,Gestión,Funcionales,5.5,0,0,5,4,0.9,0,5 a 9,0,543
3350,1,1,5,1,11.8,Gestión,Funcionales,22.7,0,0,3,3,0.1,0,20 a 24,1 a 4,437
3351,0,1,14,1,24.4,Gestión,Funcionales,14.1,1,1 a 3,7,6,0.5,0,20 a 24,1 a 4,0
3352,0,1,2,1,11.8,Gestión,Funcionales,24.5,1,> 1 año,7,5,0.3,1,15 a 19,5 a 9,1163
3353,1,1,0,0,0,Gestión,Funcionales,3.7,0,0,1,1,0.3,0,0,0,0
3354,1,1,2,1,6.8,Gestión,Funcionales,30.3,2,> 1 año,7,7,0.2,0,5 a 9,0,0
3355,1,1,0,0,0,Gestión,Funcionales,22.7,2,> 1 año,6,6,0.3,0,25 o más,5 a 9,499
3356,0,1,1,0,0,Gestión,Funcionales,0,0,0,5,2,,0,10 a 14,1 a 4,0
3357,0,1,1,0,0,Gestión,Funcionales,0,0,0,3,1,,0,15 a 19,1 a 4,0
3358,1,1,1,0,11.9,Gestión,Funcionales,19.7,2,4 a 6,11,6,0.6,1,20 a 24,0,0
3359,1,1,1,0,0.8,Gestión,Funcionales,5.3,1,7 a 12,4,4,0.8,0,10 a 14,1 a 4,0
3360,0,1,3,1,8.7,Gestión,Funcionales,13.7,0,0,16,12,1.2,0,0,0,0
3361,1,1,2,1,10.8,Gestión,Funcionales,17.7,1,> 1 año,11,10,0.6,1,25 o más,15 a 19,968
3362,1,1,1,0,6.9,Gestión,Funcionales,20.8,0,0,3,3,0.1,0,10 a 14,1 a 4,0
3363,0,1,3,1,3.9,Gestión,Funcionales,10.7,2,> 1 año,5,5,0.5,0,10 a 14,5 a 9,0
3364,1,1,2,0,0,Gestión,Funcionales,15.8,0,0,8,4,0.5,1,20 a 24,5 a 9,448
3365,0,1,5,1,0,Gestión,Funcionales,25.3,0,0,6,1,0.2,0,5 a 9,0,0
3366,1,1,1,0,1,Gestión,Funcionales,8,0,0,3,1,0.4,0,0,0,0
3367,0,1,0,0,0,Gestión,Funcionales,19.3,1,> 1 año,9,2,0.5,1,20 a 24,5 a 9,0
3368,1,1,5,0,0,Gestión,Funcionales,39.7,1,> 1 año,10,7,0.3,1,25 o más,5 a 9,1058
3369,1,1,5,0,20.6,Gestión,Funcionales,13.8,1,> 1 año,8,7,0.6,0,20 a 24,1 a 4,0
3370,0,1,3,0,12.8,Gestión,Funcionales,27.6,3,> 1 año,13,9,0.5,1,20 a 24,1 a 4,0
3371,0,1,2,0,12.8,Gestión,Funcionales,8.3,1,1 a 3,4,3,0.5,1,15 a 19,1 a 4,0
3372,0,1,3,1,16.6,Gestión,Funcionales,19.5,2,> 1 año,9,3,0.5,1,25 o más,10 a 14,987
3373,0,1,0,0,0,Gestión,Funcionales,14.6,1,> 1 año,5,2,0.3,0,20 a 24,5 a 9,580
3374,0,1,2,0,8.8,Gestión,Funcionales,24.7,1,> 1 año,7,4,0.3,0,25 o más,0,0
3375,1,1,0,0,0,Gestión,Funcionales,26,1,> 1 año,3,3,0.1,1,20 a 24,10 a 14,692
3376,1,1,1,0,4.9,Gestión,Funcionales,30,2,> 1 año,9,5,0.3,0,0,0,0
3377,0,1,4,0,14.7,Gestión,Funcionales,12.7,0,0,6,5,0.5,0,0,0,0
3378,1,1,0,0,0,Gestión,Funcionales,30.7,2,> 1 año,3,2,0.1,0,5 a 9,0,0
3379,1,1,1,0,4.9,Gestión,Funcionales,21.4,1,7 a 12,4,4,0.2,1,20 a 24,5 a 9,0
3380,1,1,2,0,10.8,Gestión,Funcionales,28.7,3,> 1 año,11,11,0.4,0,0,0,0
3381,1,1,3,0,11.8,Gestión,Funcionales,18.7,1,1 a 3,7,4,0.4,1,20 a 24,5 a 9,720
3382,0,1,2,1,10.2,Gestión,Funcionales,25.8,2,> 1 año,5,4,0.2,0,20 a 24,0,538
3383,0,1,4,0,14.9,Gestión,Funcionales,11.5,1,> 1 año,7,5,0.6,0,5 a 9,0,0
3384,1,1,1,1,8.9,Gestión,Funcionales,18.9,0,0,2,2,0.1,0,0,0,0
3385,1,1,6,1,0.9,Gestión,Funcionales,11.3,0,0,3,1,0.3,1,15 a 19,10 a 14,0
3386,1,1,4,0,2.7,Gestión,Funcionales,26.2,0,0,10,10,0.4,1,20 a 24,1 a 4,883
3387,0,1,0,0,0,Gestión,Funcionales,10.7,2,> 1 año,6,6,0.6,0,5 a 9,0,477
3388,0,1,1,1,5.9,Gestión,Funcionales,6.7,1,7 a 12,4,4,0.6,0,0,0,0
3389,0,1,2,1,8.8,Gestión,Funcionales,19.7,1,> 1 año,5,5,0.3,1,20 a 24,5 a 9,0
3390,1,1,1,0,13.9,Gestión,Funcionales,6.7,0,0,4,2,0.6,0,0,0,0
3391,1,1,1,1,2.9,Gestión,Funcionales,20.7,2,> 1 año,4,3,0.2,1,20 a 24,5 a 9,0
3392,1,1,0,0,0,Gestión,Funcionales,10.7,0,0,9,8,0.8,1,1 a 4,1 a 4,0
3393,1,1,2,0,6.8,Gestión,Funcionales,15.1,2,> 1 año,8,7,0.5,1,20 a 24,1 a 4,0
3394,1,1,2,0,6.8,Gestión,Funcionales,26.6,1,> 1 año,11,8,0.4,0,20 a 24,5 a 9,650
3395,1,1,2,1,10.8,Gestión,Funcionales,18.7,2,> 1 año,6,5,0.3,0,20 a 24,10 a 14,631
3396,1,1,0,0,0,Gestión,Funcionales,17.7,0,0,2,1,0.1,0,0,0,0
3397,1,1,2,1,8.8,Gestión,Funcionales,13.9,0,0,6,6,0.4,1,20 a 24,5 a 9,664
3398,1,1,2,0,8.9,Gestión,Funcionales,3.5,1,> 1 año,3,1,0.9,0,15 a 19,1 a 4,0
3399,1,1,3,1,18.8,Gestión,Funcionales,38.7,0,0,7,6,0.2,0,0,0,0
3400,0,1,2,0,17.8,Gestión,Funcionales,17.5,0,0,9,7,0.5,0,15 a 19,5 a 9,0
3401,1,1,0,0,0,Gestión,Funcionales,22.7,0,0,7,6,0.3,0,20 a 24,10 a 14,0
3402,1,1,11,0,9,Gestión,Funcionales,20.1,1,> 1 año,3,2,0.1,1,15 a 19,1 a 4,0
3403,1,1,0,0,0,Gestión,Funcionales,5.1,1,1 a 3,1,1,0.2,1,20 a 24,15 a 19,0
3404,1,1,1,1,3.9,Gestión,Funcionales,17.5,0,0,5,2,0.3,1,20 a 24,10 a 14,90
3405,0,1,6,1,13.7,Gestión,Funcionales,20.7,0,0,5,2,0.2,1,20 a 24,5 a 9,0
3406,1,1,2,1,8.8,Gestión,Funcionales,17.2,2,> 1 año,4,2,0.2,1,20 a 24,10 a 14,650
3407,1,1,1,1,7.8,Gestión,Funcionales,22.3,0,0,11,7,0.5,1,20 a 24,1 a 4,1091
3408,0,1,4,1,12.7,Gestión,Funcionales,20.4,2,> 1 año,4,4,0.2,0,20 a 24,1 a 4,476
3409,1,1,0,0,0,Gestión,Funcionales,18.7,0,0,1,1,0.1,0,0,0,0
3410,0,1,2,0,17.1,Gestión,Funcionales,11.6,1,4 a 6,5,4,0.4,0,20 a 24,1 a 4,1084
3411,1,1,5,0,0,Gestión,Funcionales,7,0,0,1,1,0.1,0,5 a 9,1 a 4,0
3412,0,1,0,0,0,Gestión,Funcionales,4.7,0,0,5,3,1.1,0,10 a 14,1 a 4,0
3413,0,1,2,0,6.8,Gestión,Funcionales,11,2,> 1 año,9,5,0.8,0,15 a 19,1 a 4,414
3414,1,1,2,1,7.8,Gestión,Funcionales,11.6,1,> 1 año,7,6,0.6,1,20 a 24,1 a 4,0
3415,1,1,2,1,30.8,Gestión,Funcionales,38.7,0,0,6,3,0.2,1,20 a 24,10 a 14,0
3416,1,1,4,0,12.7,Gestión,Funcionales,7.3,1,7 a 12,7,5,1,1,20 a 24,0,427
3417,1,1,3,1,5.8,Gestión,Funcionales,4.6,1,1 a 3,1,1,0.2,0,10 a 14,10 a 14,0
3418,1,1,3,1,6.8,Gestión,Funcionales,17.7,2,> 1 año,9,7,0.5,1,15 a 19,5 a 9,381
3419,1,1,1,1,0.9,Gestión,Funcionales,11.3,2,> 1 año,10,9,0.9,1,20 a 24,1 a 4,456
3420,1,1,3,1,5.7,Gestión,Funcionales,25.5,0,0,12,12,0.5,0,20 a 24,5 a 9,0
3421,0,1,1,0,0,Gestión,Funcionales,21.3,3,7 a 12,11,9,0.5,0,5 a 9,1 a 4,491
3422,1,1,1,0,0,Gestión,Funcionales,22.3,0,0,7,7,0.3,0,10 a 14,1 a 4,881
3423,1,1,3,0,1.9,Gestión,Funcionales,19.2,1,1 a 3,10,7,0.5,1,20 a 24,1 a 4,0
3424,0,1,2,0,2.9,Gestión,Funcionales,10.5,1,> 1 año,7,5,0.7,0,20 a 24,10 a 14,0
3425,1,1,6,0,12.5,Gestión,Funcionales,15.1,0,0,5,2,0.3,1,20 a 24,0,0
3426,0,1,0,0,0,Gestión,Funcionales,3.3,0,0,6,2,1.8,0,0,0,0
3427,1,1,1,1,0,Gestión,Funcionales,9.3,1,7 a 12,5,3,0.5,1,15 a 19,10 a 14,0
3428,1,1,2,1,19.8,Gestión,Funcionales,16.9,0,0,9,8,0.5,1,20 a 24,5 a 9,1363
3429,0,1,5,0,5.9,Gestión,Funcionales,12.7,1,> 1 año,8,5,0.6,0,25 o más,1 a 4,0
3430,0,1,4,1,2.1,Gestión,Funcionales,16.7,1,7 a 12,7,5,0.4,1,15 a 19,10 a 14,296
3431,1,1,1,1,0.9,Gestión,Funcionales,17.2,6,> 1 año,11,9,0.6,1,20 a 24,15 a 19,0
3432,1,1,1,1,2.9,Gestión,Funcionales,2,2,> 1 año,4,3,2,0,20 a 24,15 a 19,609
3433,1,1,2,1,8.8,Gestión,Funcionales,16.9,1,4 a 6,8,6,0.5,1,20 a 24,1 a 4,0
3434,0,1,3,1,17.8,Gestión,Funcionales,18.5,1,> 1 año,6,6,0.3,1,20 a 24,5 a 9,0
3435,1,1,5,1,18.6,Gestión,Funcionales,18,0,0,7,5,0.4,1,20 a 24,1 a 4,399
3436,1,1,5,1,12.6,Gestión,Funcionales,16.2,2,4 a 6,10,7,0.6,1,25 o más,20 a 24,0
3437,1,1,1,1,2.9,Gestión,Funcionales,13.8,1,1 a 3,8,8,0.6,1,20 a 24,10 a 14,0
3438,1,1,0,0,0,Gestión,Funcionales,35.2,0,0,4,4,0.1,0,25 o más,15 a 19,327
3439,0,1,1,0,0,Gestión,Funcionales,6.7,0,0,7,6,1,0,5 a 9,1 a 4,0
3440,0,1,1,0,0,Gestión,Funcionales,8,1,4 a 6,3,2,0.4,0,15 a 19,10 a 14,0
3441,0,1,3,0,11.8,Gestión,Funcionales,10.4,2,> 1 año,10,9,1,1,20 a 24,1 a 4,913
3442,0,1,2,0,2.8,Gestión,Funcionales,12.4,3,> 1 año,10,9,0.8,1,15 a 19,1 a 4,693
3443,1,1,1,1,0,Gestión,Funcionales,17.5,2,> 1 año,7,4,0.4,0,25 o más,10 a 14,0
3444,1,1,0,0,0,Gestión,Funcionales,4.7,0,0,2,1,0.4,0,10 a 14,5 a 9,0
3445,1,1,0,0,0,Gestión,Funcionales,16.7,0,0,3,1,0.2,0,5 a 9,5 a 9,0
3446,0,1,5,0,7.1,Gestión,Funcionales,32,1,1 a 3,17,10,0.5,0,20 a 24,1 a 4,390
3447,0,1,0,0,0,Gestión,Funcionales,34.7,1,> 1 año,6,4,0.2,1,20 a 24,5 a 9,0
3448,1,1,1,0,1.9,Gestión,Funcionales,30.6,0,0,18,17,0.6,1,20 a 24,5 a 9,0
3449,1,1,1,0,13.9,Gestión,Funcionales,13.6,1,> 1 año,6,5,0.4,0,20 a 24,5 a 9,264
3450,0,1,0,0,0,Gestión,Funcionales,23.4,0,0,6,6,0.3,0,10 a 14,0,0
3451,0,1,3,0,10.8,Gestión,Funcionales,21.7,2,> 1 año,7,4,0.3,1,20 a 24,1 a 4,479
3452,1,1,2,0,0,Gestión,Funcionales,2,1,> 1 año,5,3,2.5,1,20 a 24,1 a 4,300
3453,1,1,2,1,11.8,Gestión,Funcionales,1,1,> 1 año,4,2,4,1,20 a 24,1 a 4,201
3454,1,1,4,0,19.2,Gestión,Funcionales,17.4,4,> 1 año,10,8,0.6,1,25 o más,10 a 14,663
3455,1,1,3,1,16.7,Gestión,Funcionales,4,1,> 1 año,7,6,1.8,1,20 a 24,10 a 14,508
3456,1,1,0,0,0,Gestión,Funcionales,11.7,1,> 1 año,6,4,0.5,1,5 a 9,0,0
3457,1,1,1,0,4.9,Gestión,Funcionales,9,1,> 1 año,6,5,0.7,1,20 a 24,10 a 14,0
3458,1,1,0,0,0,Gestión,Funcionales,0,0,0,1,1,,0,0,0,0
3459,1,1,4,0,1.7,Gestión,Funcionales,4.8,0,0,6,5,1.2,0,10 a 14,0,0
3460,1,1,2,1,7.1,Gestión,Funcionales,16.1,1,4 a 6,3,3,0.2,0,20 a 24,5 a 9,0
3461,1,1,1,1,0,Gestión,Funcionales,28.7,0,0,4,4,0.1,0,15 a 19,10 a 14,1784
3462,1,1,0,0,0,Gestión,Funcionales,10.7,1,> 1 año,10,5,0.9,1,15 a 19,5 a 9,778
3463,1,1,0,0,0,Gestión,Funcionales,6.2,0,0,3,2,0.5,1,10 a 14,1 a 4,702
3464,1,1,0,0,0,Gestión,Funcionales,21.2,0,0,6,3,0.3,1,20 a 24,0,880
3465,0,1,2,1,10.9,Gestión,Funcionales,1,1,> 1 año,8,4,8,0,20 a 24,5 a 9,732
3466,1,1,1,1,7.9,Gestión,Funcionales,4.7,0,0,3,3,0.6,0,5 a 9,0,0
3467,1,1,0,0,0,Gestión,Funcionales,19.3,3,> 1 año,7,6,0.4,1,5 a 9,5 a 9,517
3468,0,1,1,0,5.9,Gestión,Funcionales,18,2,> 1 año,10,6,0.6,0,20 a 24,1 a 4,390
3469,1,1,2,0,9.8,Gestión,Funcionales,42.7,1,7 a 12,12,10,0.3,1,20 a 24,5 a 9,1163
3470,1,1,2,0,21.8,Gestión,Funcionales,18.7,0,0,4,4,0.2,1,20 a 24,5 a 9,1953
3471,0,1,2,0,5.8,Gestión,Funcionales,17.3,2,> 1 año,10,3,0.6,1,20 a 24,5 a 9,441
3472,0,1,2,1,5.9,Gestión,Funcionales,23.5,0,0,8,7,0.3,1,20 a 24,5 a 9,0
3473,0,1,4,0,0,Gestión,Funcionales,43.7,0,0,9,9,0.2,1,5 a 9,1 a 4,625
3474,1,1,1,0,4.9,Gestión,Funcionales,10.9,1,1 a 3,6,2,0.6,1,15 a 19,10 a 14,0
3475,1,1,3,0,0.9,Gestión,Funcionales,36.7,2,> 1 año,11,7,0.3,1,20 a 24,1 a 4,537
3476,0,1,3,1,8.7,Gestión,Funcionales,10,1,> 1 año,4,4,0.4,0,20 a 24,1 a 4,0
3477,1,1,0,0,0,Gestión,Funcionales,10.7,0,0,9,6,0.8,1,0,0,457
3478,1,1,3,1,10.9,Gestión,Funcionales,17.7,1,> 1 año,10,6,0.6,1,20 a 24,5 a 9,1092
3479,0,1,2,0,5.8,Gestión,Funcionales,4,1,> 1 año,8,5,2,1,5 a 9,1 a 4,206
3480,1,1,6,0,7,Gestión,Funcionales,13.7,1,1 a 3,6,6,0.4,0,5 a 9,0,0
3481,1,1,1,1,0,Gestión,Funcionales,14.6,0,0,5,3,0.3,0,0,0,0
3482,1,1,1,1,5.9,Gestión,Funcionales,16.3,0,0,6,2,0.4,0,0,0,0
3483,1,1,0,0,0,Gestión,Funcionales,23.7,1,> 1 año,8,7,0.3,1,25 o más,5 a 9,1484
3484,0,1,2,1,0.6,Gestión,Funcionales,9.5,0,0,9,9,0.9,1,20 a 24,1 a 4,0
3485,1,1,4,1,21.8,Gestión,Funcionales,4,1,> 1 año,4,3,1,1,20 a 24,10 a 14,317
3486,1,1,0,0,0,Gestión,Funcionales,13,0,0,5,5,0.4,1,20 a 24,5 a 9,0
3487,1,1,3,1,1,Gestión,Funcionales,7.7,0,0,8,6,1,0,20 a 24,1 a 4,588
3488,0,1,0,0,0,Gestión,Funcionales,17.8,2,> 1 año,6,6,0.3,0,10 a 14,1 a 4,444
3489,0,1,2,0,8.8,Gestión,Funcionales,15.7,3,7 a 12,10,7,0.6,1,10 a 14,1 a 4,590
3490,1,1,0,0,0,Gestión,Funcionales,23,1,7 a 12,6,3,0.3,0,5 a 9,5 a 9,0
3491,1,1,0,0,0,Gestión,Funcionales,1,1,> 1 año,6,3,6,1,20 a 24,10 a 14,939
3492,1,1,1,1,5.9,Gestión,Funcionales,23.3,4,7 a 12,15,10,0.6,1,20 a 24,0,0
3493,0,1,1,1,5.9,Gestión,Funcionales,13.8,0,0,1,1,0.1,0,0,0,0
3494,0,0,3,0,5.8,Otros,Decisión y apoyo,3.5,1,1 a 3,3,2,0.9,0,10 a 14,1 a 4,681
3495,1,0,5,0,0,Otros,Decisión y apoyo,17.7,0,0,8,7,0.5,1,15 a 19,1 a 4,0
3496,1,0,1,1,9.9,Otros,Decisión y apoyo,7.8,0,0,4,2,0.5,1,20 a 24,15 a 19,366
